Customer_ID,Age,Is_Senior,Marital_Status,Credit_Score,Region
7957,39,0,Married,673,Suburban
7958,72,1,Married,662,Rural
7959,41,0,Widowed,715,Urban
7960,34,0,Widowed,665,Rural
7961,30,0,Widowed,682,Urban
7962,64,1,Widowed,796,Rural
7963,28,0,Divorced,741,Urban
7964,51,0,Single,626,Urban
7965,31,0,Divorced,745,Suburban
7966,33,0,Single,712,Suburban
7967,55,1,Married,772,Suburban
7968,34,0,Married,833,Urban
7969,33,0,Widowed,770,Suburban
7970,56,1,Married,671,Suburban
7971,63,1,Divorced,745,Urban
7972,49,0,Married,676,Urban
7973,30,0,Married,745,Rural
7974,32,0,Married,735,Suburban
7975,41,0,Married,724,Urban
7976,44,0,Married,691,Urban
7977,25,0,Married,774,Urban
7978,50,0,Divorced,685,Urban
7979,41,0,Married,733,Urban
7980,18,0,Married,746,Suburban
7981,26,0,Married,714,Suburban
7982,32,0,Single,755,Suburban
7983,38,0,Single,706,Urban
7984,68,1,Single,733,Urban
7985,43,0,Married,714,Urban
7986,27,0,Married,755,Urban
7987,43,0,Single,624,Urban
7988,34,0,Divorced,763,Urban
7989,44,0,Married,763,Urban
7990,48,0,Married,846,Suburban
7991,58,1,Married,766,Urban
7992,39,0,Married,659,Rural
7993,64,1,Single,624,Rural
7994,53,0,Single,686,Rural
7995,29,0,Married,652,Urban
7996,73,1,Married,727,Suburban
7997,44,0,Widowed,806,Urban
7998,27,0,Divorced,705,Urban
7999,64,1,Divorced,692,Urban
8000,71,1,Married,638,Suburban
8001,39,0,Single,748,Urban
8002,32,0,Married,652,Urban
8003,37,0,Married,649,Rural
8004,50,0,Married,676,Suburban
8005,59,1,Single,743,Suburban
8006,48,0,Married,699,Urban
8007,41,0,Divorced,626,Urban
8008,62,1,Married,651,Urban
8009,35,0,Married,695,Urban
8010,55,1,Married,672,Suburban
8011,35,0,Married,786,Suburban
8012,46,0,Married,837,Urban
8013,38,0,Married,739,Urban
8014,39,0,Married,762,Suburban
8015,34,0,Married,547,Suburban
8016,60,1,Single,722,Urban
8017,29,0,Married,694,Urban
8018,28,0,Single,736,Urban
8019,71,1,Single,709,Urban
8020,54,0,Married,714,Suburban
8021,18,0,Single,725,Urban
8022,31,0,Single,765,Suburban
8023,18,0,Married,767,Suburban
8024,25,0,Widowed,728,Suburban
8025,18,0,Single,771,Rural
8026,37,0,Widowed,708,Urban
8027,22,0,Single,706,Urban
8028,40,0,Married,697,Urban
8029,18,0,Married,693,Urban
8030,41,0,Single,739,Rural
8031,33,0,Widowed,728,Rural
8032,62,1,Single,736,Suburban
8033,61,1,Divorced,724,Urban
8034,51,0,Married,777,Urban
8035,35,0,Married,722,Suburban
8036,69,1,Widowed,766,Suburban
8037,18,0,Single,767,Suburban
8038,18,0,Single,646,Rural
8039,38,0,Single,756,Urban
8040,73,1,Married,774,Urban
8041,36,0,Single,771,Urban
8042,37,0,Widowed,715,Urban
8043,18,0,Single,729,Rural
8044,54,0,Married,770,Urban
8045,54,0,Married,664,Rural
8046,51,0,Single,693,Urban
8047,30,0,Married,704,Urban
8048,29,0,Single,713,Urban
8049,20,0,Married,751,Urban
8050,41,0,Married,659,Rural
8051,23,0,Divorced,740,Urban
8052,22,0,Married,814,Suburban
8053,33,0,Divorced,776,Suburban
8054,32,0,Married,716,Urban
8055,31,0,Widowed,715,Urban
8056,46,0,Married,682,Suburban
8057,41,0,Married,721,Suburban
8058,35,0,Divorced,787,Urban
8059,42,0,Single,835,Urban
8060,25,0,Married,680,Rural
8061,41,0,Widowed,755,Suburban
8062,42,0,Single,666,Suburban
8063,18,0,Single,712,Rural
8064,54,0,Single,627,Urban
8065,26,0,Married,658,Urban
8066,41,0,Married,791,Urban
8067,57,1,Married,622,Urban
8068,53,0,Single,725,Urban
8069,40,0,Married,749,Urban
8070,34,0,Married,681,Rural
8071,54,0,Married,750,Urban
8072,50,0,Married,642,Rural
8073,30,0,Divorced,772,Suburban
8074,28,0,Single,600,Suburban
8075,18,0,Single,619,Urban
8076,42,0,Widowed,650,Suburban
8077,38,0,Single,744,Rural
8078,57,1,Widowed,659,Suburban
8079,45,0,Married,700,Suburban
8080,60,1,Married,719,Rural
8081,29,0,Married,683,Rural
8082,57,1,Married,676,Urban
8083,32,0,Divorced,645,Urban
8084,51,0,Single,697,Rural
8085,18,0,Married,779,Rural
8086,43,0,Single,687,Suburban
8087,18,0,Single,691,Urban
8088,35,0,Married,704,Suburban
8089,46,0,Single,773,Urban
8090,32,0,Widowed,808,Suburban
8091,24,0,Divorced,716,Urban
8092,52,0,Single,681,Suburban
8093,38,0,Married,683,Urban
8094,32,0,Married,737,Suburban
8095,40,0,Married,716,Rural
8096,79,1,Single,688,Urban
8097,57,1,Married,743,Urban
8098,57,1,Married,709,Rural
8099,46,0,Widowed,744,Suburban
8100,42,0,Divorced,669,Urban
8101,18,0,Single,850,Urban
8102,29,0,Married,643,Suburban
8103,32,0,Married,705,Urban
8104,18,0,Married,698,Rural
8105,22,0,Single,716,Urban
8106,18,0,Married,736,Urban
8107,39,0,Divorced,647,Urban
8108,52,0,Widowed,741,Rural
8109,56,1,Married,712,Urban
8110,46,0,Married,774,Suburban
8111,25,0,Single,732,Urban
8112,18,0,Single,746,Rural
8113,18,0,Married,798,Urban
8114,20,0,Married,769,Urban
8115,26,0,Married,753,Urban
8116,37,0,Single,739,Suburban
8117,24,0,Single,616,Urban
8118,45,0,Married,742,Urban
8119,36,0,Single,731,Urban
8120,40,0,Single,744,Urban
8121,57,1,Married,702,Rural
8122,22,0,Divorced,786,Urban
8123,46,0,Married,788,Rural
8124,39,0,Single,767,Rural
8125,34,0,Single,767,Urban
8126,53,0,Married,671,Suburban
8127,53,0,Single,685,Suburban
8128,25,0,Single,762,Urban
8129,37,0,Widowed,743,Urban
8130,44,0,Married,664,Suburban
8131,35,0,Single,660,Urban
8132,48,0,Single,779,Urban
8133,44,0,Single,689,Urban
8134,67,1,Divorced,708,Urban
8135,18,0,Married,726,Urban
8136,38,0,Married,723,Suburban
8137,26,0,Single,850,Urban
8138,49,0,Married,663,Rural
8139,18,0,Single,759,Urban
8140,45,0,Single,662,Urban
8141,30,0,Married,709,Suburban
8142,28,0,Divorced,683,Urban
8143,18,0,Married,712,Suburban
8144,33,0,Single,695,Rural
8145,56,1,Married,727,Rural
8146,39,0,Married,713,Rural
8147,49,0,Married,662,Urban
8148,64,1,Single,677,Suburban
8149,43,0,Married,728,Suburban
8150,31,0,Married,769,Urban
8151,47,0,Married,799,Urban
8152,31,0,Married,748,Rural
8153,32,0,Widowed,760,Urban
8154,18,0,Married,679,Suburban
8155,53,0,Divorced,699,Urban
8156,34,0,Single,720,Urban
8157,42,0,Single,762,Urban
8158,24,0,Married,815,Urban
8159,46,0,Widowed,671,Urban
8160,28,0,Married,685,Urban
8161,37,0,Single,644,Urban
8162,53,0,Widowed,753,Urban
8163,51,0,Divorced,759,Urban
8164,39,0,Single,723,Urban
8165,18,0,Single,689,Urban
8166,84,1,Single,825,Rural
8167,66,1,Married,748,Urban
8168,50,0,Married,637,Urban
8169,28,0,Married,687,Rural
8170,38,0,Married,696,Urban
8171,31,0,Single,761,Urban
8172,58,1,Single,723,Urban
8173,43,0,Married,670,Suburban
8174,28,0,Divorced,809,Urban
8175,32,0,Married,755,Suburban
8176,56,1,Widowed,779,Urban
8177,64,1,Widowed,677,Rural
8178,62,1,Widowed,681,Suburban
8179,51,0,Divorced,754,Urban
8180,36,0,Married,775,Urban
8181,18,0,Single,808,Urban
8182,44,0,Married,689,Rural
8183,39,0,Married,742,Rural
8184,42,0,Single,847,Urban
8185,40,0,Married,751,Suburban
8186,20,0,Single,629,Urban
8187,48,0,Widowed,647,Suburban
8188,49,0,Married,584,Urban
8189,50,0,Single,743,Suburban
8190,54,0,Married,718,Urban
8191,49,0,Divorced,783,Suburban
8192,33,0,Single,749,Urban
8193,38,0,Married,707,Urban
8194,41,0,Married,610,Rural
8195,41,0,Married,625,Urban
8196,54,0,Widowed,763,Urban
8197,49,0,Married,650,Suburban
8198,71,1,Married,704,Rural
8199,73,1,Divorced,672,Suburban
8200,41,0,Divorced,678,Urban
8201,18,0,Single,740,Urban
8202,58,1,Single,696,Urban
8203,31,0,Single,655,Urban
8204,27,0,Single,647,Urban
8205,34,0,Married,733,Urban
8206,33,0,Single,759,Rural
8207,49,0,Married,731,Urban
8208,18,0,Married,806,Suburban
8209,23,0,Widowed,708,Urban
8210,45,0,Married,717,Urban
8211,49,0,Widowed,693,Urban
8212,49,0,Married,728,Suburban
8213,28,0,Married,670,Rural
8214,25,0,Single,711,Suburban
8215,32,0,Single,820,Suburban
8216,43,0,Single,809,Suburban
8217,62,1,Divorced,767,Rural
8218,18,0,Married,687,Urban
8219,36,0,Widowed,752,Suburban
8220,20,0,Married,796,Rural
8221,18,0,Single,782,Urban
8222,54,0,Married,625,Urban
8223,48,0,Divorced,697,Urban
8224,46,0,Single,736,Rural
8225,53,0,Married,761,Rural
8226,32,0,Widowed,659,Rural
8227,33,0,Married,677,Urban
8228,72,1,Married,709,Suburban
8229,36,0,Divorced,754,Suburban
8230,51,0,Married,713,Urban
8231,40,0,Married,684,Urban
8232,18,0,Single,755,Urban
8233,18,0,Single,650,Urban
8234,31,0,Married,660,Urban
8235,55,1,Single,725,Urban
8236,51,0,Single,715,Suburban
8237,53,0,Divorced,651,Urban
8238,25,0,Widowed,648,Urban
8239,64,1,Single,729,Suburban
8240,25,0,Single,826,Suburban
8241,43,0,Married,681,Urban
8242,39,0,Married,695,Suburban
8243,37,0,Single,711,Urban
8244,60,1,Widowed,786,Suburban
8245,29,0,Single,811,Suburban
8246,19,0,Married,684,Urban
8247,40,0,Married,724,Urban
8248,34,0,Single,818,Urban
8249,90,1,Single,812,Suburban
8250,50,0,Single,696,Rural
8251,33,0,Single,778,Suburban
8252,24,0,Married,720,Urban
8253,18,0,Single,744,Suburban
8254,24,0,Single,789,Urban
8255,41,0,Married,828,Urban
8256,61,1,Married,655,Suburban
8257,56,1,Widowed,671,Suburban
8258,43,0,Divorced,738,Urban
8259,35,0,Married,717,Urban
8260,44,0,Married,668,Rural
8261,32,0,Married,670,Urban
8262,65,1,Married,655,Suburban
8263,37,0,Single,825,Suburban
8264,38,0,Single,709,Suburban
8265,18,0,Single,680,Urban
8266,37,0,Single,741,Urban
8267,52,0,Married,742,Suburban
8268,23,0,Married,766,Urban
8269,28,0,Married,711,Urban
8270,51,0,Married,721,Rural
8271,18,0,Married,765,Suburban
8272,55,1,Single,706,Suburban
8273,32,0,Divorced,675,Urban
8274,34,0,Single,702,Urban
8275,23,0,Divorced,748,Urban
8276,45,0,Single,798,Urban
8277,76,1,Single,679,Urban
8278,51,0,Married,731,Rural
8279,27,0,Widowed,690,Suburban
8280,57,1,Married,816,Suburban
8281,35,0,Married,678,Suburban
8282,60,1,Married,751,Rural
8283,52,0,Widowed,755,Urban
8284,18,0,Single,748,Urban
8285,24,0,Single,604,Suburban
8286,54,0,Single,631,Rural
8287,42,0,Single,675,Suburban
8288,24,0,Widowed,749,Suburban
8289,30,0,Single,772,Urban
8290,18,0,Single,824,Urban
8291,38,0,Married,609,Suburban
8292,73,1,Married,726,Urban
8293,52,0,Divorced,701,Urban
8294,72,1,Married,774,Suburban
8295,53,0,Widowed,826,Urban
8296,55,1,Single,711,Urban
8297,69,1,Widowed,730,Suburban
8298,45,0,Married,786,Urban
8299,37,0,Single,716,Urban
8300,55,1,Married,748,Urban
8301,61,1,Single,699,Urban
8302,32,0,Single,704,Suburban
8303,29,0,Widowed,741,Urban
8304,42,0,Single,752,Rural
8305,52,0,Married,759,Suburban
8306,51,0,Widowed,671,Urban
8307,18,0,Married,707,Rural
8308,68,1,Married,749,Urban
8309,30,0,Married,685,Urban
8310,36,0,Divorced,731,Urban
8311,26,0,Married,728,Suburban
8312,80,1,Married,768,Suburban
8313,43,0,Widowed,737,Urban
8314,27,0,Divorced,648,Urban
8315,52,0,Married,737,Rural
8316,51,0,Single,701,Suburban
8317,37,0,Widowed,677,Rural
8318,52,0,Married,778,Suburban
8319,27,0,Divorced,644,Suburban
8320,32,0,Single,742,Rural
8321,18,0,Single,714,Suburban
8322,20,0,Married,742,Urban
8323,67,1,Single,736,Urban
8324,64,1,Married,686,Urban
8325,40,0,Single,704,Urban
8326,64,1,Married,767,Urban
8327,37,0,Married,656,Suburban
8328,36,0,Married,730,Suburban
8329,40,0,Divorced,766,Urban
8330,38,0,Married,687,Urban
8331,36,0,Married,732,Urban
8332,57,1,Married,795,Urban
8333,42,0,Single,698,Urban
8334,50,0,Married,656,Suburban
8335,55,1,Single,683,Suburban
8336,45,0,Married,660,Urban
8337,25,0,Married,637,Suburban
8338,19,0,Single,673,Rural
8339,42,0,Widowed,748,Suburban
8340,37,0,Married,822,Suburban
8341,41,0,Married,641,Suburban
8342,39,0,Married,761,Suburban
8343,78,1,Single,744,Urban
8344,20,0,Married,713,Suburban
8345,18,0,Single,669,Suburban
8346,44,0,Married,699,Suburban
8347,34,0,Married,680,Urban
8348,44,0,Married,677,Urban
8349,48,0,Single,704,Urban
8350,59,1,Single,692,Urban
8351,18,0,Married,707,Urban
8352,31,0,Widowed,663,Suburban
8353,46,0,Married,702,Suburban
8354,51,0,Single,667,Suburban
8355,72,1,Single,702,Urban
8356,54,0,Married,706,Urban
8357,39,0,Divorced,750,Rural
8358,26,0,Divorced,759,Rural
8359,31,0,Married,755,Urban
8360,31,0,Single,661,Suburban
8361,49,0,Married,740,Suburban
8362,43,0,Single,773,Suburban
8363,20,0,Married,713,Rural
8364,33,0,Divorced,735,Rural
8365,53,0,Married,669,Urban
8366,45,0,Married,631,Urban
8367,48,0,Married,701,Urban
8368,45,0,Married,714,Suburban
8369,64,1,Single,712,Rural
8370,43,0,Married,798,Suburban
8371,34,0,Single,850,Suburban
8372,26,0,Married,766,Urban
8373,43,0,Single,850,Urban
8374,18,0,Single,732,Urban
8375,37,0,Widowed,724,Urban
8376,36,0,Widowed,734,Suburban
8377,19,0,Single,784,Urban
8378,26,0,Single,633,Urban
8379,52,0,Married,787,Suburban
8380,43,0,Single,743,Urban
8381,41,0,Widowed,771,Urban
8382,44,0,Married,740,Urban
8383,41,0,Single,721,Suburban
8384,58,1,Married,678,Suburban
8385,41,0,Single,670,Suburban
8386,18,0,Married,615,Rural
8387,64,1,Single,789,Urban
8388,45,0,Single,789,Rural
8389,31,0,Widowed,740,Suburban
8390,21,0,Single,698,Urban
8391,45,0,Divorced,646,Suburban
8392,38,0,Married,743,Rural
8393,63,1,Married,594,Urban
8394,34,0,Married,697,Suburban
8395,27,0,Married,734,Urban
8396,53,0,Married,653,Suburban
8397,53,0,Single,660,Suburban
8398,42,0,Single,746,Urban
8399,50,0,Single,693,Urban
8400,39,0,Married,745,Urban
8401,43,0,Married,694,Suburban
8402,57,1,Single,690,Urban
8403,49,0,Married,805,Urban
8404,37,0,Married,656,Urban
8405,60,1,Married,617,Urban
8406,18,0,Married,727,Urban
8407,70,1,Married,700,Urban
8408,18,0,Married,694,Rural
8409,30,0,Married,621,Suburban
8410,39,0,Single,762,Urban
8411,37,0,Married,751,Rural
8412,55,1,Married,660,Rural
8413,24,0,Widowed,633,Urban
8414,43,0,Single,744,Urban
8415,31,0,Married,659,Suburban
8416,44,0,Widowed,782,Rural
8417,39,0,Married,756,Rural
8418,41,0,Married,827,Suburban
8419,31,0,Widowed,711,Suburban
8420,32,0,Divorced,731,Suburban
8421,44,0,Married,671,Urban
8422,54,0,Single,701,Suburban
8423,31,0,Single,744,Rural
8424,26,0,Married,788,Suburban
8425,49,0,Married,699,Rural
8426,39,0,Married,690,Urban
8427,52,0,Widowed,724,Suburban
8428,26,0,Married,756,Urban
8429,18,0,Single,671,Urban
8430,32,0,Married,735,Urban
8431,28,0,Married,647,Rural
8432,38,0,Single,722,Urban
8433,30,0,Single,754,Suburban
8434,51,0,Married,716,Suburban
8435,35,0,Married,694,Suburban
8436,42,0,Single,760,Urban
8437,42,0,Married,743,Urban
8438,42,0,Married,676,Suburban
8439,39,0,Single,716,Rural
8440,47,0,Single,689,Suburban
8441,28,0,Married,739,Urban
8442,60,1,Single,706,Rural
8443,36,0,Widowed,691,Urban
8444,20,0,Married,676,Urban
8445,42,0,Single,674,Urban
8446,27,0,Married,730,Suburban
8447,49,0,Married,760,Suburban
8448,73,1,Married,724,Urban
8449,28,0,Married,812,Rural
8450,44,0,Divorced,697,Rural
8451,18,0,Married,742,Urban
8452,46,0,Single,721,Suburban
8453,26,0,Married,705,Suburban
8454,30,0,Married,757,Urban
8455,23,0,Single,603,Rural
8456,50,0,Single,719,Suburban
8457,55,1,Divorced,754,Suburban
8458,40,0,Divorced,706,Rural
8459,27,0,Married,691,Urban
8460,63,1,Single,798,Urban
8461,28,0,Married,826,Suburban
8462,18,0,Single,732,Urban
8463,46,0,Widowed,740,Suburban
8464,23,0,Married,723,Urban
8465,54,0,Married,597,Urban
8466,34,0,Single,763,Rural
8467,49,0,Single,737,Suburban
8468,61,1,Married,709,Suburban
8469,21,0,Widowed,729,Rural
8470,31,0,Single,785,Suburban
8471,38,0,Married,668,Urban
8472,63,1,Married,675,Urban
8473,30,0,Single,751,Urban
8474,31,0,Married,728,Suburban
8475,47,0,Married,683,Urban
8476,31,0,Single,749,Urban
8477,42,0,Single,747,Urban
8478,18,0,Single,728,Suburban
8479,73,1,Married,632,Urban
8480,19,0,Single,738,Suburban
8481,35,0,Widowed,717,Urban
8482,39,0,Married,687,Urban
8483,68,1,Single,742,Rural
8484,20,0,Single,678,Urban
8485,69,1,Single,801,Rural
8486,51,0,Single,713,Urban
8487,46,0,Married,699,Suburban
8488,25,0,Single,713,Urban
8489,48,0,Single,724,Suburban
8490,29,0,Single,657,Urban
8491,58,1,Widowed,648,Rural
8492,25,0,Married,703,Urban
8493,38,0,Married,735,Urban
8494,31,0,Married,752,Urban
8495,25,0,Single,768,Rural
8496,51,0,Married,720,Urban
8497,48,0,Single,708,Rural
8498,58,1,Married,672,Rural
8499,18,0,Married,636,Urban
8500,55,1,Married,647,Rural
8501,77,1,Divorced,677,Suburban
8502,33,0,Single,682,Urban
8503,68,1,Widowed,720,Suburban
8504,36,0,Single,694,Rural
8505,19,0,Married,775,Rural
8506,35,0,Married,781,Suburban
8507,55,1,Widowed,686,Urban
8508,27,0,Single,709,Urban
8509,30,0,Married,663,Rural
8510,48,0,Single,759,Suburban
8511,40,0,Married,703,Urban
8512,48,0,Married,702,Urban
8513,43,0,Married,682,Urban
8514,47,0,Divorced,803,Suburban
8515,33,0,Married,763,Urban
8516,43,0,Married,748,Urban
8517,26,0,Married,679,Urban
8518,59,1,Married,723,Urban
8519,30,0,Single,693,Rural
8520,56,1,Married,758,Urban
8521,36,0,Married,755,Suburban
8522,43,0,Widowed,829,Rural
8523,32,0,Married,723,Suburban
8524,24,0,Married,691,Suburban
8525,18,0,Married,684,Urban
8526,24,0,Single,643,Rural
8527,35,0,Divorced,740,Rural
8528,43,0,Married,750,Urban
8529,55,1,Divorced,713,Urban
8530,33,0,Single,776,Suburban
8531,26,0,Single,762,Urban
8532,18,0,Married,636,Suburban
8533,47,0,Married,711,Suburban
8534,60,1,Single,684,Suburban
8535,58,1,Divorced,632,Urban
8536,50,0,Single,624,Suburban
8537,49,0,Married,719,Urban
8538,65,1,Married,663,Urban
8539,44,0,Single,696,Suburban
8540,49,0,Single,740,Suburban
8541,35,0,Married,668,Rural
8542,19,0,Married,721,Rural
8543,29,0,Married,641,Urban
8544,39,0,Single,702,Suburban
8545,40,0,Single,742,Suburban
8546,68,1,Divorced,830,Suburban
8547,41,0,Single,723,Urban
8548,57,1,Married,638,Suburban
8549,33,0,Single,665,Urban
8550,35,0,Widowed,697,Suburban
8551,20,0,Single,750,Suburban
8552,28,0,Divorced,665,Suburban
8553,47,0,Married,648,Urban
8554,40,0,Single,772,Rural
8555,54,0,Divorced,761,Suburban
8556,42,0,Single,755,Urban
8557,34,0,Married,656,Rural
8558,72,1,Widowed,798,Suburban
8559,38,0,Married,706,Rural
8560,57,1,Married,762,Urban
8561,33,0,Married,722,Suburban
8562,50,0,Single,790,Urban
8563,53,0,Married,716,Urban
8564,43,0,Married,678,Rural
8565,18,0,Single,720,Suburban
8566,40,0,Single,688,Urban
8567,58,1,Single,645,Rural
8568,47,0,Married,714,Rural
8569,46,0,Single,720,Rural
8570,18,0,Married,685,Suburban
8571,29,0,Married,794,Rural
8572,46,0,Married,762,Rural
8573,46,0,Divorced,659,Suburban
8574,58,1,Married,756,Rural
8575,37,0,Married,726,Urban
8576,46,0,Married,663,Urban
8577,40,0,Married,783,Urban
8578,25,0,Widowed,700,Urban
8579,18,0,Single,716,Urban
8580,46,0,Married,708,Urban
8581,42,0,Married,742,Urban
8582,30,0,Married,773,Rural
8583,18,0,Single,805,Suburban
8584,49,0,Married,726,Suburban
8585,36,0,Married,701,Suburban
8586,48,0,Single,656,Suburban
8587,67,1,Married,644,Urban
8588,18,0,Married,762,Suburban
8589,29,0,Married,731,Urban
8590,36,0,Married,701,Rural
8591,61,1,Single,785,Urban
8592,18,0,Single,726,Suburban
8593,69,1,Married,765,Urban
8594,42,0,Married,659,Urban
8595,38,0,Widowed,697,Urban
8596,37,0,Divorced,628,Suburban
8597,33,0,Married,759,Urban
8598,55,1,Single,706,Rural
8599,23,0,Married,702,Rural
8600,45,0,Single,741,Suburban
8601,34,0,Widowed,755,Urban
8602,28,0,Single,623,Urban
8603,78,1,Married,670,Suburban
8604,46,0,Married,729,Suburban
8605,49,0,Single,684,Urban
8606,57,1,Single,701,Rural
8607,18,0,Single,726,Urban
8608,66,1,Married,728,Urban
8609,18,0,Single,679,Urban
8610,28,0,Single,706,Urban
8611,33,0,Married,758,Suburban
8612,48,0,Married,707,Suburban
8613,43,0,Married,634,Rural
8614,37,0,Single,723,Rural
8615,39,0,Single,629,Suburban
8616,25,0,Divorced,727,Urban
8617,18,0,Married,749,Suburban
8618,50,0,Widowed,834,Urban
8619,50,0,Single,787,Urban
8620,63,1,Married,767,Urban
8621,28,0,Married,793,Urban
8622,50,0,Married,658,Urban
8623,35,0,Widowed,707,Suburban
8624,57,1,Married,732,Suburban
8625,55,1,Married,725,Suburban
8626,43,0,Married,694,Suburban
8627,34,0,Divorced,709,Rural
8628,54,0,Married,733,Suburban
8629,49,0,Married,715,Rural
8630,29,0,Married,765,Suburban
8631,20,0,Married,723,Urban
8632,35,0,Married,654,Rural
8633,62,1,Single,710,Suburban
8634,57,1,Divorced,644,Rural
8635,23,0,Divorced,765,Suburban
8636,22,0,Single,690,Suburban
8637,59,1,Married,744,Rural
8638,22,0,Single,799,Rural
8639,47,0,Married,735,Urban
8640,30,0,Married,656,Rural
8641,64,1,Widowed,669,Suburban
8642,28,0,Divorced,644,Rural
8643,57,1,Single,723,Urban
8644,42,0,Divorced,711,Rural
8645,43,0,Widowed,713,Urban
8646,18,0,Single,700,Rural
8647,18,0,Single,635,Suburban
8648,36,0,Single,652,Urban
8649,43,0,Married,702,Urban
8650,23,0,Married,748,Urban
8651,23,0,Single,642,Urban
8652,48,0,Married,749,Suburban
8653,48,0,Married,716,Urban
8654,37,0,Married,703,Rural
8655,51,0,Married,742,Suburban
8656,22,0,Widowed,715,Suburban
8657,34,0,Single,711,Urban
8658,64,1,Single,706,Urban
8659,41,0,Widowed,794,Urban
8660,41,0,Widowed,746,Urban
8661,74,1,Single,761,Urban
8662,19,0,Single,706,Urban
8663,51,0,Married,669,Urban
8664,64,1,Married,705,Urban
8665,35,0,Married,801,Rural
8666,52,0,Single,634,Rural
8667,25,0,Single,770,Rural
8668,29,0,Single,748,Rural
8669,45,0,Single,711,Urban
8670,51,0,Married,711,Suburban
8671,56,1,Married,713,Urban
8672,63,1,Single,674,Urban
8673,38,0,Married,703,Urban
8674,57,1,Single,751,Rural
8675,34,0,Single,651,Suburban
8676,53,0,Single,686,Rural
8677,43,0,Married,713,Urban
8678,46,0,Single,682,Suburban
8679,46,0,Divorced,669,Urban
8680,18,0,Single,651,Urban
8681,23,0,Divorced,755,Suburban
8682,41,0,Single,627,Rural
8683,18,0,Married,754,Rural
8684,52,0,Single,775,Urban
8685,53,0,Widowed,672,Suburban
8686,44,0,Married,666,Urban
8687,23,0,Married,760,Urban
8688,60,1,Married,753,Urban
8689,70,1,Single,676,Suburban
8690,42,0,Married,697,Urban
8691,47,0,Married,725,Rural
8692,43,0,Divorced,726,Suburban
8693,47,0,Single,762,Suburban
8694,38,0,Married,782,Suburban
8695,39,0,Married,676,Suburban
8696,53,0,Married,681,Urban
8697,75,1,Married,834,Suburban
8698,18,0,Married,650,Urban
8699,38,0,Single,693,Suburban
8700,22,0,Single,662,Rural
8701,63,1,Single,634,Urban
8702,31,0,Married,635,Rural
8703,18,0,Single,772,Urban
8704,49,0,Divorced,752,Urban
8705,66,1,Married,704,Rural
8706,49,0,Married,723,Urban
8707,43,0,Single,775,Suburban
8708,46,0,Single,709,Urban
8709,61,1,Married,705,Urban
8710,26,0,Single,738,Rural
8711,38,0,Single,738,Urban
8712,33,0,Widowed,720,Urban
8713,22,0,Married,778,Suburban
8714,35,0,Single,629,Suburban
8715,56,1,Married,770,Urban
8716,48,0,Single,767,Urban
8717,49,0,Single,694,Urban
8718,42,0,Married,734,Urban
8719,47,0,Divorced,662,Suburban
8720,27,0,Married,643,Urban
8721,35,0,Single,691,Suburban
8722,42,0,Married,736,Suburban
8723,44,0,Single,637,Urban
8724,44,0,Married,755,Urban
8725,37,0,Divorced,721,Suburban
8726,34,0,Divorced,757,Rural
8727,87,1,Divorced,690,Rural
8728,53,0,Married,695,Urban
8729,46,0,Single,664,Urban
8730,36,0,Married,671,Urban
8731,33,0,Divorced,802,Urban
8732,38,0,Single,749,Suburban
8733,44,0,Single,677,Suburban
8734,18,0,Single,665,Urban
8735,18,0,Married,781,Urban
8736,30,0,Single,676,Urban
8737,43,0,Married,717,Urban
8738,36,0,Widowed,733,Urban
8739,62,1,Divorced,733,Rural
8740,18,0,Single,758,Suburban
8741,28,0,Widowed,583,Urban
8742,62,1,Married,793,Suburban
8743,41,0,Widowed,738,Urban
8744,53,0,Married,763,Urban
8745,70,1,Single,790,Suburban
8746,29,0,Single,751,Urban
8747,38,0,Married,780,Urban
8748,35,0,Married,686,Suburban
8749,18,0,Married,734,Rural
8750,35,0,Widowed,661,Suburban
8751,53,0,Married,717,Rural
8752,48,0,Single,653,Urban
8753,49,0,Single,636,Urban
8754,34,0,Married,674,Urban
8755,30,0,Married,699,Rural
8756,59,1,Single,710,Urban
8757,32,0,Married,697,Rural
8758,44,0,Single,743,Urban
8759,42,0,Married,665,Suburban
8760,61,1,Married,742,Suburban
8761,54,0,Single,805,Suburban
8762,20,0,Married,772,Urban
8763,22,0,Widowed,644,Urban
8764,48,0,Divorced,727,Urban
8765,39,0,Married,706,Suburban
8766,33,0,Married,655,Urban
8767,55,1,Married,690,Suburban
8768,42,0,Married,754,Rural
8769,40,0,Single,755,Suburban
8770,51,0,Divorced,669,Rural
8771,34,0,Married,657,Suburban
8772,63,1,Married,794,Suburban
8773,28,0,Married,683,Urban
8774,49,0,Married,710,Urban
8775,61,1,Single,770,Rural
8776,19,0,Single,678,Suburban
8777,34,0,Married,678,Urban
8778,57,1,Married,709,Suburban
8779,57,1,Widowed,696,Suburban
8780,37,0,Married,800,Rural
8781,28,0,Divorced,670,Suburban
8782,54,0,Married,615,Rural
8783,57,1,Divorced,728,Suburban
8784,22,0,Single,668,Urban
8785,21,0,Married,691,Urban
8786,43,0,Divorced,701,Rural
8787,49,0,Single,638,Suburban
8788,35,0,Married,708,Rural
8789,50,0,Married,712,Suburban
8790,29,0,Single,777,Rural
8791,18,0,Single,748,Rural
8792,33,0,Single,692,Rural
